CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
3092783	3092784	-0.001	3092783	0.8833	3092783.0	957	 
3092784	3174748	-184.998	3092784	0.7744	3092784.0	957	 
2147392	2147500	-0.250	2147392	0.8421	2147392.0	961	 
1338163	1338195	0.000	1338163	0.8155	1338163.0	965	 
1338163	1341943	-0.991	1338163	0.7601	1338163.0	965	 
1338195	1338206	0.000	1338195	0.8575	1338195.0	965	 
1345354	1347797	-0.532	1345354	0.7826	1345354.0	965	 
1342019	1347812	-1.005	1342019	0.743	1342019.0	965	isotope_13C:H
1338163	1341949	-0.991	1338163	0.7088	1338163.0	965	 
1341949	1342208	-0.033	1341949	0.7734	1341949.0	965	 
1345354	1345358	-0.001	1345354	0.7891	1345354.0	965	 
1341943	1341949	0.000	1341943	0.9353	1341943.0	965	 
1338206	1345354	-1.488	1338206	0.7009	1338206.0	965	 
1338163	1342019	-1.016	1338163	0.7001	1338163.0	965	 
1341943	1342208	-0.033	1341943	0.7903	1341943.0	965	 
1338163	1338206	0.000	1338163	0.7574	1338163.0	965	 
3181270	3181294	-1.002	3181270	0.8639	3181270.0	968	isotope_13C:H
3181269	3181270	0.001	3181269	0.8806	3181269.0	968	 
3181270	3181295	-1.003	3181270	0.8713	3181270.0	968	isotope_13C:H
3180850	3181270	-42.047	3180850	0.8884	3180850.0	968	C2H4N:C3H6
3180849	3181270	-42.047	3180849	0.9034	3180849.0	968	C2H4N:C3H6
2559179	2559196	0.000	2559179	0.7108	2559179.0	970	 
2462378	2462675	-0.333	2462378	0.7165	2462378.0	971	 
2462378	2462692	-0.335	2462378	0.8278	2462378.0	971	 
2462675	2462692	-0.002	2462675	0.7203	2462675.0	971	 
3034509	3034518	0.000	3034509	0.7806	3034509.0	972	 
97085	99363	-0.155	97085	0.7191	97085.0	974	 
97085	97439	-0.118	97085	0.7026	97085.0	974	 
3040554	3040559	0.000	3040554	0.7772	3040554.0	976	 
2877305	3040554	-113.085	2877305	0.7175	2877305.0	976	C10H15N2O3S_biotinyl (-H):C6H11NO
3040554	3040556	0.001	3040554	0.837	3040554.0	976	 
3040556	3040559	-0.001	3040556	0.8062	3040556.0	976	 
2877305	2877308	0.000	2877305	0.7209	2877305.0	976	 
2877305	3040556	-113.084	2877305	0.7291	2877305.0	976	C10H15N2O3S_biotinyl (-H):C6H11NO
2169880	2169893	0.000	2169880	0.7435	2169880.0	977	 
2169887	2169893	-0.001	2169887	0.7046	2169887.0	977	 
2169880	2169887	0.001	2169880	0.8293	2169880.0	977	 
134052	138045	-0.232	134052	0.848	134052.0	978	 
2613697	2766890	-49.980	2613697	0.9094	2613697.0	981	 
2766876	2766895	-0.001	2766876	0.9239	2766876.0	981	 
2766876	2766889	-0.001	2766876	0.9164	2766876.0	981	 
2613697	2766895	-49.980	2613697	0.9087	2613697.0	981	 
2766876	2766890	-0.001	2766876	0.9248	2766876.0	981	 
2766889	2766895	0.000	2766889	0.9823	2766889.0	981	 
2766889	2766890	0.000	2766889	0.9847	2766889.0	981	 
2766876	2766880	0.000	2766876	0.9531	2766876.0	981	 
2613697	2766876	-49.979	2613697	0.8544	2613697.0	981	 
2766890	2766895	0.000	2766890	0.9983	2766890.0	981	 
2613697	2766889	-49.980	2613697	0.8987	2613697.0	981	 
2339801	2339830	0.000	2339801	0.9248	2339801.0	983	 
2225668	2340052	-24.000	2225668	0.8951	2225668.0	983	C2
2225668	2339801	-24.000	2225668	0.9075	2225668.0	983	C2
2225668	2339830	-24.000	2225668	0.8943	2225668.0	983	C2
2225681	2339801	-24.001	2225681	0.898	2225681.0	983	C2
2225668	2225681	0.001	2225668	0.9215	2225668.0	983	 
2339801	2340052	0.000	2339801	0.9138	2339801.0	983	 
2339830	2340052	0.000	2339830	0.924	2339830.0	983	 
1434067	1434068	0.000	1434067	0.7608	1434067.0	984	 
1373871	1374320	0.000	1373871	0.7862	1373871.0	986	 
2390908	2390922	0.000	2390908	0.8264	2390908.0	987	 
2959427	2990043	-24.000	2959427	0.9262	2959427.0	990	C2
2959427	3018395	-48.001	2959427	0.7217	2959427.0	990	 
2968553	2972997	-2.015	2968553	0.9451	2968553.0	991	H2
2968553	2968613	-0.001	2968553	0.9685	2968553.0	991	 
2968553	3001471	-24.001	2968553	0.9495	2968553.0	991	C2
157759	168496	-2.013	157759	0.7723	157759.0	992	 
2417351	2420595	-1.945	2417351	0.7937	2417351.0	995	 
2420595	2526828	-26.016	2420595	0.734	2420595.0	995	C2H2
2370646	2420595	-14.016	2370646	0.7426	2370646.0	995	methanol (-H2O):CH2
2314846	2314892	0.000	2314846	0.8816	2314846.0	997	 
2314885	2314892	0.000	2314885	0.9237	2314885.0	997	 
2314877	2314885	0.000	2314877	0.9082	2314877.0	997	 
2314877	2314892	0.000	2314877	0.9272	2314877.0	997	 
2314846	2314877	0.000	2314846	0.9106	2314846.0	997	 
2314846	2314885	0.000	2314846	0.8891	2314846.0	997	 
1630398	1632518	-0.999	1630398	0.7687	1630398.0	998	 
1632518	1632531	0.000	1632518	0.7088	1632518.0	998	 
1630398	1632531	-0.999	1630398	0.7003	1630398.0	998	 
2234455	2235168	-0.335	2234455	0.8051	2234455.0	1001	 
2991998	2992001	-0.001	2991998	0.9133	2991998.0	1002	 
2971726	2971857	-0.001	2971726	0.9347	2971726.0	1008	 
73463	99406	-1.022	73463	0.7497	73463.0	1012	 
99406	100206	-0.039	99406	0.8135	99406.0	1012	 
1898132	1898136	0.000	1898132	0.8677	1898132.0	1013	 
2851879	2851889	0.000	2851879	0.8964	2851879.0	1016	 
3114126	3114285	-0.502	3114126	0.9176	3114126.0	1017	z = 2
2553697	2553698	-0.001	2553697	0.775	2553697.0	1018	 
2553697	2553700	-0.001	2553697	0.7573	2553697.0	1018	 
1936054	1936704	-0.335	1936054	0.7387	1936054.0	1020	 
2357672	2357675	-0.001	2357672	0.7092	2357672.0	1022	 
1357231	1357232	0.000	1357231	0.7675	1357231.0	1025	 
1961203	1961214	0.000	1961203	0.8942	1961203.0	1028	 
72678	97176	-1.978	72678	0.7999	72678.0	1029	 
2070345	2070468	-0.336	2070345	0.7479	2070345.0	1031	 
2322203	2328653	-1.004	2322203	0.7872	2322203.0	1034	isotope_13C:H
1986431	1986444	0.000	1986431	0.8948	1986431.0	1037	 
1986441	1986444	-0.001	1986441	0.8345	1986441.0	1037	 
1986431	1986441	0.001	1986431	0.9246	1986431.0	1037	 
1986436	1986441	-0.001	1986436	0.7488	1986436.0	1037	 
1986441	1986487	-0.001	1986441	0.7161	1986441.0	1037	 
1986436	1986487	-0.002	1986436	0.7185	1986436.0	1037	 
1986431	1986436	0.002	1986431	0.7432	1986431.0	1037	 
3161112	3161113	0.001	3161112	0.9314	3161112.0	1038	 
1690761	1821080	-24.000	1690761	0.85	1690761.0	1042	C2
1821090	1826206	-2.014	1821090	0.7461	1821090.0	1042	H2
1690761	1690845	0.001	1690761	0.9452	1690761.0	1042	 
1690845	1826218	-26.017	1690845	0.759	1690845.0	1042	C2H2
1690845	1821090	-24.001	1690845	0.7612	1690845.0	1042	C2
1821080	1833862	-4.030	1821080	0.8143	1821080.0	1042	H4
1821080	1821090	0.000	1821080	0.9563	1821080.0	1042	 
1685730	1690898	-2.015	1685730	0.7082	1685730.0	1042	H2
1821080	1826218	-2.016	1821080	0.7653	1821080.0	1042	H2
1821080	1833817	-4.031	1821080	0.8171	1821080.0	1042	H4
1833817	1833862	0.001	1833817	0.8028	1833817.0	1042	 
1690761	1690898	0.001	1690761	0.8334	1690761.0	1042	 
1685725	1821080	-26.016	1685725	0.7524	1685725.0	1042	C2H2
1685725	1826218	-28.032	1685725	0.7212	1685725.0	1042	C2H4
1821121	1826218	-2.017	1821121	0.714	1821121.0	1042	H2
1685725	1833862	-30.046	1685725	0.7856	1685725.0	1042	C2H6
1821080	1879319	-17.026	1821080	0.8404	1821080.0	1042	adduct_rel_H_NH4 or NH3
1685725	1690761	-2.016	1685725	0.7712	1685725.0	1042	H2
1690761	1821090	-24.000	1690761	0.8015	1690761.0	1042	C2
1879304	1879319	0.000	1879304	0.7297	1879304.0	1042	 
1685725	1690845	-2.015	1685725	0.7381	1685725.0	1042	H2
1690761	1826218	-26.016	1690761	0.7906	1690761.0	1042	C2H2
1821090	1833862	-4.030	1821090	0.7636	1821090.0	1042	H4
1690845	1826206	-26.015	1690845	0.7643	1690845.0	1042	C2H2
1821090	1879319	-17.026	1821090	0.795	1821090.0	1042	adduct_rel_H_NH4 or NH3
1690761	1833862	-28.030	1690761	0.8249	1690761.0	1042	C2H4
1826206	1833862	-2.016	1826206	0.7836	1826206.0	1042	H2
1826206	1833817	-2.017	1826206	0.8244	1826206.0	1042	H2
1690898	1826206	-26.015	1690898	0.7093	1690898.0	1042	C2H2
1821080	1826206	-2.014	1821080	0.8099	1821080.0	1042	H2
1685730	1690845	-2.015	1685730	0.7423	1685730.0	1042	H2
1821090	1833817	-4.031	1821090	0.7636	1821090.0	1042	H4
1826218	1833817	-2.015	1826218	0.7102	1826218.0	1042	H2
1826206	1826218	-0.002	1826206	0.7234	1826206.0	1042	 
1821080	1879304	-17.026	1821080	0.7367	1821080.0	1042	adduct_rel_H_NH4 or NH3
1821090	1826218	-2.016	1821090	0.7426	1821090.0	1042	H2
1685725	1821090	-26.016	1685725	0.7231	1685725.0	1042	C2H2
1690845	1833862	-28.031	1690845	0.7747	1690845.0	1042	C2H4
1690845	1833817	-28.032	1690845	0.8209	1690845.0	1042	C2H4
1690898	1826218	-26.017	1690898	0.7378	1690898.0	1042	C2H2
1690761	1826206	-26.014	1690761	0.8117	1690761.0	1042	C2H2
1690898	1833817	-28.032	1690898	0.7308	1690898.0	1042	C2H4
1690761	1833817	-28.031	1690761	0.8453	1690761.0	1042	C2H4
1690845	1821080	-24.001	1690845	0.7967	1690845.0	1042	C2
1685730	1690761	-2.016	1685730	0.789	1685730.0	1042	H2
1690845	1690898	0.000	1690845	0.8131	1690845.0	1042	 
2428841	2428867	0.001	2428841	0.703	2428841.0	1045	 
2428841	2428859	-0.001	2428841	0.7583	2428841.0	1045	 
1411995	1437123	-2.019	1411995	0.777	1411995.0	1047	H2
1411898	1411943	0.001	1411898	0.7267	1411898.0	1047	 
1411943	1412077	0.000	1411943	0.7216	1411943.0	1047	 
1412077	1437123	-2.019	1412077	0.7438	1412077.0	1047	H2
1411995	1412077	0.000	1411995	0.8811	1411995.0	1047	 
1411898	1411995	0.001	1411898	0.9247	1411898.0	1047	 
1411943	1411995	0.000	1411943	0.7209	1411943.0	1047	 
1411898	1437123	-2.018	1411898	0.7411	1411898.0	1047	H2
1411898	1412077	0.001	1411898	0.8564	1411898.0	1047	 
274373	274525	0.000	274373	0.7255	274373.0	1048	 
2052028	2054305	-1.012	2052028	0.7707	2052028.0	1049	H
2042246	2042257	0.001	2042246	0.8314	2042246.0	1049	 
2042257	2052028	-3.019	2042257	0.7152	2042257.0	1049	 
2855241	2855500	-0.502	2855241	0.8637	2855241.0	1051	z = 2
2855241	2855510	-0.501	2855241	0.7295	2855241.0	1051	z = 2
2855241	2855245	0.000	2855241	0.9029	2855241.0	1051	 
2855245	2855510	-0.501	2855245	0.7312	2855245.0	1051	z = 2
2855245	2855500	-0.502	2855245	0.8541	2855245.0	1051	z = 2
2175440	2181401	-2.124	2175440	0.7808	2175440.0	1052	 
2175438	2181401	-2.124	2175438	0.8636	2175438.0	1052	 
2175438	2175440	0.000	2175438	0.8429	2175438.0	1052	 
2175415	2175440	0.000	2175415	0.8258	2175415.0	1052	 
2175415	2181401	-2.124	2175415	0.8494	2175415.0	1052	 
2175415	2175438	0.000	2175415	0.9185	2175415.0	1052	 
2480830	2490907	-0.999	2480830	0.7668	2480830.0	1054	isotope_13C
2389730	2389750	-0.001	2389730	0.7399	2389730.0	1055	 
2661286	2661287	-0.001	2661286	0.991	2661286.0	1058	 
1786113	1842963	-14.015	1786113	0.8051	1786113.0	1059	methanol (-H2O):CH2
1786113	1786148	0.001	1786113	0.7705	1786113.0	1059	 
1786113	1786131	0.001	1786113	0.8027	1786113.0	1059	 
2262373	2262402	0.001	2262373	0.9065	2262373.0	1060	 
2137725	2567030	-113.085	2137725	0.7692	2137725.0	1061	C10H15N2O3S_biotinyl (-H):C6H11NO
2137725	2567029	-113.084	2137725	0.7566	2137725.0	1061	C10H15N2O3S_biotinyl (-H):C6H11NO
2567029	2567030	-0.001	2567029	0.9639	2567029.0	1061	 
2068126	2567029	-129.042	2068126	0.7107	2068126.0	1061	C5H7_isoprene addition (-H):C5H7NO3
2773656	2777911	-4.013	2773656	0.7522	2773656.0	1063	 
2777911	2898626	-51.968	2777911	0.7719	2777911.0	1063	 
2773656	2773680	0.000	2773656	0.9019	2773656.0	1063	 
1590803	1595490	-2.015	1590803	0.7404	1590803.0	1065	H2
1251269	1251270	0.001	1251269	0.7292	1251269.0	1066	 
1251269	1251271	0.001	1251269	0.781	1251269.0	1066	 
2231290	2254466	-3.003	2231290	0.7752	2231290.0	1067	 
2230971	2236488	-2.502	2230971	0.8255	2230971.0	1067	 
2236484	2254543	-1.002	2236484	0.8109	2236484.0	1067	isotope_13C:H
2236484	2254360	-1.000	2236484	0.8241	2236484.0	1067	isotope_13C
2230968	2234218	-1.001	2230968	0.75	2230968.0	1067	isotope_13C
2230990	2236484	-2.503	2230990	0.7663	2230990.0	1067	 
2230971	2236484	-2.502	2230971	0.8376	2230971.0	1067	 
2236488	2254360	-1.000	2236488	0.8503	2236488.0	1067	isotope_13C
2230969	2236721	-2.503	2230969	0.7753	2230969.0	1067	 
2254466	2254543	-0.002	2254466	0.7643	2254466.0	1067	 
2230968	2236488	-2.502	2230968	0.8683	2230968.0	1067	 
2230969	2236484	-2.502	2230969	0.854	2230969.0	1067	 
2230968	2236825	-2.501	2230968	0.7395	2230968.0	1067	 
2231290	2236484	-2.003	2231290	0.8394	2231290.0	1067	isotope_81Br
2230971	2254466	-3.502	2230971	0.7605	2230971.0	1067	 
2231290	2254360	-3.003	2231290	0.7264	2231290.0	1067	 
2236484	2236488	0.000	2236484	0.9296	2236484.0	1067	 
2236488	2254466	-1.000	2236488	0.832	2236488.0	1067	isotope_13C
2236484	2254466	-1.000	2236484	0.8328	2236484.0	1067	isotope_13C
2230968	2230969	0.000	2230968	0.8706	2230968.0	1067	 
2254360	2254466	0.000	2254360	0.8255	2254360.0	1067	 
2230969	2230971	0.000	2230969	0.7987	2230969.0	1067	 
2230971	2231290	-0.499	2230971	0.8166	2230971.0	1067	z = 2
2230968	2254360	-3.502	2230968	0.7398	2230968.0	1067	 
2236488	2236825	0.001	2236488	0.762	2236488.0	1067	 
2230971	2234218	-1.001	2230971	0.7397	2230971.0	1067	isotope_13C
2231290	2236721	-2.004	2231290	0.7187	2231290.0	1067	 
2236488	2236721	-0.001	2236488	0.7936	2236488.0	1067	 
2230969	2254360	-3.502	2230969	0.7428	2230969.0	1067	 
2230969	2234218	-1.001	2230969	0.8046	2230969.0	1067	isotope_13C
2230969	2254466	-3.502	2230969	0.7532	2230969.0	1067	 
2236721	2254466	-0.999	2236721	0.7211	2236721.0	1067	isotope_13C
2230968	2254466	-3.502	2230968	0.7418	2230968.0	1067	 
2230968	2236484	-2.502	2230968	0.8676	2230968.0	1067	 
2230969	2231290	-0.499	2230969	0.8573	2230969.0	1067	z = 2
2236488	2254543	-1.002	2236488	0.784	2236488.0	1067	isotope_13C:H
2236721	2254360	-0.999	2236721	0.719	2236721.0	1067	isotope_13C
2230969	2236825	-2.501	2230969	0.7326	2230969.0	1067	 
2230968	2254543	-3.504	2230968	0.7775	2230968.0	1067	 
2230971	2254543	-3.504	2230971	0.7722	2230971.0	1067	 
2230971	2254360	-3.502	2230971	0.707	2230971.0	1067	 
2236484	2236721	-0.001	2236484	0.7678	2236484.0	1067	 
2230969	2236488	-2.502	2230969	0.8674	2230969.0	1067	 
2230968	2230971	0.000	2230968	0.8595	2230968.0	1067	 
2230968	2231290	-0.499	2230968	0.8824	2230968.0	1067	z = 2
2231290	2234218	-0.502	2231290	0.7695	2231290.0	1067	z = 2
2234218	2254466	-2.501	2234218	0.7305	2234218.0	1067	 
2254360	2254543	-0.002	2254360	0.7447	2254360.0	1067	 
2231290	2236488	-2.003	2231290	0.8475	2231290.0	1067	isotope_81Br
2230971	2236721	-2.503	2230971	0.7251	2230971.0	1067	 
2231290	2254543	-3.005	2231290	0.7238	2231290.0	1067	 
1791993	1792045	0.000	1791993	0.8421	1791993.0	1074	 
1791993	1792057	0.000	1791993	0.7973	1791993.0	1074	 
1792045	1792057	0.000	1792045	0.7623	1792045.0	1074	 
1791993	1792036	0.000	1791993	0.7082	1791993.0	1074	 
2979143	2979973	-0.501	2979143	0.7305	2979143.0	1076	z = 2
2973696	2979989	-1.958	2973696	0.7685	2973696.0	1076	 
2979143	2979989	-0.502	2979143	0.7612	2979143.0	1076	z = 2
869437	882553	-2.006	869437	0.9576	869437.0	1077	 
869437	869441	0.000	869437	0.9669	869437.0	1077	 
869437	987476	-18.011	869437	0.915	869437.0	1077	H2O
869441	987476	-18.011	869441	0.9087	869441.0	1077	H2O
869441	882553	-2.006	869441	0.8993	869441.0	1077	 
882553	987476	-16.005	882553	0.8879	882553.0	1077	 
2255087	2255102	0.000	2255087	0.7361	2255087.0	1080	 
386398	386405	0.000	386398	0.7355	386398.0	1081	 
16005	21924	-4.019	16005	0.8312	16005.0	1083	 
1817526	1824300	-2.552	1817526	0.8154	1817526.0	1086	 
1823792	1824300	-0.334	1823792	0.705	1823792.0	1086	 
2874521	2874551	0.001	2874521	0.9848	2874521.0	1089	 
1916644	1916647	-0.001	1916644	0.78	1916644.0	1090	 
1916430	1916647	-0.252	1916430	0.7535	1916430.0	1090	 
1916425	1916644	-0.250	1916425	0.7321	1916425.0	1090	 
236495	236643	0.000	236495	0.7076	236495.0	1093	 
236683	237408	-0.002	236683	0.7646	236683.0	1093	 
236495	236542	-0.001	236495	0.7515	236495.0	1093	 
236495	237408	-0.001	236495	0.7439	236495.0	1093	 
236495	236607	0.000	236495	0.789	236495.0	1093	 
236495	236683	0.001	236495	0.8222	236495.0	1093	 
2855817	2855844	-0.001	2855817	0.7428	2855817.0	1095	 
2855775	2855817	0.000	2855775	0.908	2855775.0	1095	 
2855775	2855844	-0.001	2855775	0.7137	2855775.0	1095	 
2855787	2855817	0.000	2855787	0.7669	2855787.0	1095	 
2855775	2855787	0.000	2855775	0.7932	2855775.0	1095	 
2535634	2535636	0.001	2535634	0.7483	2535634.0	1098	 
53894	54040	0.000	53894	0.7558	53894.0	1102	 
2317191	2317346	0.001	2317191	0.7306	2317191.0	1105	 
2317191	2317415	-0.001	2317191	0.7974	2317191.0	1105	 
2317191	2317538	0.000	2317191	0.7252	2317191.0	1105	 
31874	32983	-1.026	31874	0.7278	31874.0	1106	 
57402	284070	-42.011	57402	0.7247	57402.0	1107	N3:C2H2O
284070	284159	0.000	284070	0.8023	284070.0	1107	 
3165674	3165676	0.002	3165674	0.7939	3165674.0	1110	 
2334101	2341431	-3.070	2334101	0.7475	2334101.0	1112	 
2023953	2023954	0.000	2023953	0.7574	2023953.0	1114	 
2936388	2941130	-2.882	2936388	0.8875	2936388.0	1118	 
2981490	3000542	-17.025	2981490	0.7492	2981490.0	1119	adduct_rel_H_NH4 or NH3
2973923	2981490	-2.015	2973923	0.9652	2973923.0	1119	H2
2981487	2997816	-15.013	2981487	0.7231	2981487.0	1119	secondary amine:NH
2997816	3000542	-2.014	2997816	0.7975	2997816.0	1119	H2
2105906	2105912	0.000	2105906	0.858	2105906.0	1120	 
2078033	2105906	-3.007	2078033	0.725	2078033.0	1120	 
3179676	3179679	-0.001	3179676	0.8371	3179676.0	1127	 
3179678	3179679	-0.001	3179678	0.8592	3179678.0	1127	 
3179676	3179678	0.000	3179676	0.8089	3179676.0	1127	 
2608020	2609065	-0.992	2608020	0.7632	2608020.0	1129	 
2608020	2608179	-0.331	2608020	0.7395	2608020.0	1129	 
2608020	2608901	-0.658	2608020	0.7102	2608020.0	1129	 
2608901	2609065	-0.334	2608901	0.8975	2608901.0	1129	 
2937489	2941248	-2.014	2937489	0.9309	2937489.0	1130	H2
2941248	2947186	-1.998	2941248	0.9443	2941248.0	1130	isotope_34S:isotope_37Cl:isotope_81Br
1246739	1246843	0.001	1246739	0.991	1246739.0	1131	 
1246739	1246796	0.002	1246739	0.9289	1246739.0	1131	 
1119388	1246843	-17.026	1119388	0.959	1119388.0	1131	adduct_rel_H_NH4 or NH3
1119388	1246739	-17.027	1119388	0.9635	1119388.0	1131	adduct_rel_H_NH4 or NH3
1246796	1246843	-0.001	1246796	0.9321	1246796.0	1131	 
1119388	1246796	-17.025	1119388	0.9013	1119388.0	1131	adduct_rel_H_NH4 or NH3
652991	652993	-0.001	652991	0.7924	652991.0	1132	 
2778041	2778734	-0.984	2778041	0.8032	2778041.0	1133	NH3<->OH
2819772	2885386	-29.522	2819772	0.8055	2819772.0	1137	 
2655374	2885386	-87.063	2655374	0.7072	2655374.0	1137	 
2820485	2885386	-29.021	2820485	0.706	2820485.0	1137	N2H:HN2:CH3N
913279	913294	-0.001	913279	0.7088	913279.0	1138	 
1589285	1589508	0.001	1589285	0.9439	1589285.0	1140	 
2477866	2477877	0.000	2477866	0.7994	2477866.0	1141	 
2472677	2472689	0.001	2472677	0.8297	2472677.0	1142	 
64822	67188	-1.024	64822	0.7869	64822.0	1144	 
64822	67061	-0.970	64822	0.7781	64822.0	1144	 
64822	67161	-1.024	64822	0.7736	64822.0	1144	 
2714489	2715345	-1.014	2714489	0.7028	2714489.0	1145	 
2714502	2716139	-2.021	2714502	0.7038	2714502.0	1145	H2
2714489	2714558	0.000	2714489	0.7867	2714489.0	1145	 
2714489	2716139	-2.020	2714489	0.749	2714489.0	1145	H2
2714489	2714502	0.001	2714489	0.7948	2714489.0	1145	 
3075463	3076113	-2.014	3075463	0.8356	3075463.0	1146	H2
2480607	2480608	0.000	2480607	0.817	2480607.0	1148	 
2148764	2148766	0.000	2148764	0.74	2148764.0	1149	 
2370665	2370674	0.001	2370665	0.9008	2370665.0	1152	 
2370674	2370678	0.001	2370674	0.7173	2370674.0	1152	 
2460448	2460450	0.000	2460448	0.7937	2460448.0	1153	 
2145608	2218989	-17.026	2145608	0.789	2145608.0	1154	adduct_rel_H_NH4 or NH3
2145608	2145627	0.001	2145608	0.7849	2145608.0	1154	 
1840591	2072701	-56.062	1840591	0.7723	1840591.0	1155	C4H8
2408542	2408543	0.000	2408542	0.7765	2408542.0	1158	 
2966591	3004498	-28.030	2966591	0.8962	2966591.0	1164	C2H4
3001476	3004498	-2.014	3001476	0.8613	3001476.0	1164	H2
576578	638666	-2.018	576578	0.7364	576578.0	1165	H2
1434974	1434979	0.000	1434974	0.7415	1434974.0	1167	 
1327596	3201110	74.036	1327596	0.7973	1327596.0	1169	CH4N3O:C3H6O2
866134	1327596	-60.021	866134	0.8116	866134.0	1169	H2N3O:C2H4O2
867371	3201110	14.016	867371	0.7548	867371.0	1169	methanol (-H2O):CH2
867371	1184996	-42.010	867371	0.7101	867371.0	1169	N3:C2H2O
866134	1184996	-42.011	866134	0.7741	866134.0	1169	N3:C2H2O
866134	3201110	14.015	866134	0.9939	866134.0	1169	methanol (-H2O):CH2
866134	867371	-0.001	866134	0.815	866134.0	1169	 
1205937	1327596	-15.994	1205937	0.7962	1205937.0	1169	O
1184996	3201110	56.026	1184996	0.7621	1184996.0	1169	CH2N3:C3H4O
1941660	1941723	0.000	1941660	0.7405	1941660.0	1170	 
1392533	1392755	-0.249	1392533	0.7041	1392533.0	1171	 
2461105	2461108	0.000	2461105	0.7576	2461105.0	1174	 
2461108	2461122	0.001	2461108	0.7204	2461108.0	1174	 
2463740	2463746	-0.001	2463740	0.7616	2463740.0	1176	 
1349410	1349443	-0.001	1349410	0.7618	1349410.0	1180	 
1349402	1349410	0.000	1349402	0.9279	1349402.0	1180	 
2529120	2529235	0.000	2529120	0.7093	2529120.0	1181	 
2410551	2410591	0.000	2410551	0.7633	2410551.0	1183	 
2225368	2410551	-44.021	2225368	0.7475	2225368.0	1183	H2N3:C2H4O
2162976	2410551	-58.008	2162976	0.7521	2162976.0	1183	N3O:C2H2O2
2222624	2225368	-0.998	2222624	0.7461	2222624.0	1183	isotope_13C
2821392	2822048	-0.001	2821392	0.9641	2821392.0	1187	 
2822048	2884552	-28.030	2822048	0.9347	2822048.0	1187	C2H4
2320633	2328663	-2.044	2320633	0.9123	2320633.0	1187	 
